Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2016,WY,Wyoming,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,3.4920474982246197,5.796540488639709,12.672853614667673,Disability Type,Independent Living Disability,Sex,Male,POINT (-78.429880663086 45.324014990107),-78.429880663086,45.324014990107
2016,WY,Wyoming,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,4.203198967134183,7.15305163493748,11.563057585456228,Disability Status,No Disability,Sex,Female,POINT (-75.397984992228 53.947694093189),-75.397984992228,53.947694093189
2016,WI,Wisconsin,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,3.2846635654062037,6.398594934535208,13.575294598910267,Disability Status,No Disability,Age Group,25-44,POINT (-87.045788210190 55.536260485630),-87.04578821019,55.53626048563
2016,WI,Wisconsin,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.185098925490565,5.583496308781699,12.448112531228238,Disability Status,Any Disability,Sex,Male,POINT (-88.183491909473 59.495695523028),-88.183491909473,59.495695523028
2016,WY,Wyoming,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,2.2192034840549946,5.017279836814924,8.879193928110318,Disability Type,Cognitive Disability,Age Group,21-35,POINT (-85.033657564684 50.110465115237),-85.033657564684,50.110465115237
2016,WI,Wisconsin,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,Yes,%,Prevalence,3.9361405361376534,6.753585200945463,12.781660219965035,Disability Status,Any Disability,Age Group,18-44,POINT (-83.112530529423 51.021796600310),-83.112530529423,51.02179660031
2016,WY,Wyoming,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.7954891891721947,5.198497031265826,9.646270020888167,Disability Type,Hearing Disability,Age Group,20-44,POINT (-79.468908027119 45.082895599179),-79.468908027119,45.082895599179
2016,WV,West Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.648057459593681,6.198478716492308,11.727794879832192,Disability Status,No Disability,Sex,Male,POINT (-85.619356089176 43.060558715483),-85.619356089176,43.060558715483
2016,WY,Wyoming,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.486386649998124,6.324358962381311,10.630432112679363,Disability Type,Mobility Disability,Sex,Female,POINT (-82.131278315102 63.359808270670),-82.131278315102,63.35980827067
2016,WI,Wisconsin,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.33214389523559,5.771441123130016,12.674562629793114,Disability Type,Cognitive Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-73.362848705163 41.674180390594),-73.362848705163,41.674180390594
2016,WV,West Virginia,Health Risks & Behaviors,Binge drinking in the past 30 days among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.681021528714291,6.030685260261263,11.569797171046767,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-70.907544668359 61.966624633822),-70.907544668359,61.966624633822
2016,WV,West Virginia,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.1956970564823886,7.934513463882263,13.239554237759524,Disability Status,No Disability,Sex,Male,POINT (-84.595071818235 50.193063553671),-84.595071818235,50.193063553671
2016,WI,Wisconsin,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.604169685654508,8.088561805276234,14.831308468092097,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-85.801652991172 52.701981649030),-85.801652991172,52.70198164903
2016,WY,Wyoming,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,0 Days,%,Age-adjusted Prevalence,3.9871304779149512,6.030685260261263,10.442638208053022,Disability Status,Any Disability,Sex,Male,POINT (-76.525123289113 58.961576961885),-76.525123289113,58.961576961885
2016,WY,Wyoming,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.154184562578117,3.6635616461296463,9.271529540288606,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-81.891352428294 62.301959013366),-81.891352428294,62.301959013366
2016,WY,Wyoming,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.59511985013459,7.427738840532894,11.951922056287184,Disability Status,No Disability,Sex,Female,POINT (-87.451289850111 42.259909167868),-87.451289850111,42.259909167868
2016,WV,West Virginia,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Prevalence,2.6602595372658615,5.25227342804663,10.48469707985521,Disability Status,No Disability,Age Group,45-64,POINT (-77.796354265273 52.669443961267),-77.796354265273,52.669443961267
2016,WV,West Virginia,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Prevalence,2.0541237336955462,4.6913478822291435,9.807031716718498,Disability Status,No Disability,Age Group,45-64,POINT (-70.545060116942 58.138344566627),-70.545060116942,58.138344566627
2016,WY,Wyoming,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,No,%,Age-adjusted Prevalence,3.1434906466619967,4.583927670498846,11.632013437225687,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-90.313837601536 55.926423376162),-90.313837601536,55.926423376162
2016,WI,Wisconsin,Demographics,Marital status among adults 18 years of age or older,Never Married,%,Age-adjusted Prevalence,3.258096538021482,3.2188758248682006,10.001974499250782,Disability Type,Self-care Disability,Race/Ethnicity,Hispanic,POINT (-71.020992701477 50.973543986823),-71.020992701477,50.973543986823
2016,WY,Wyoming,Chronic Conditions,Current asthma among adults 18 years of age or older,Yes,%,Prevalence,1.62924053973028,4.127134385045092,8.427049641563272,Disability Status,No Disability,Age Group,45-64,POINT (-78.428626306029 63.360245691910),-78.428626306029,63.36024569191
2016,WY,Wyoming,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.570578741218473,7.113142108707088,11.984783623512973,Disability Status,No Disability,Sex,Male,POINT (-85.274770278997 50.175118496291),-85.274770278997,50.175118496291
2016,WI,Wisconsin,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,No,%,Prevalence,4.480337850500205,6.658548017340492,12.275464622434548,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-76.566787629681 49.630042513223),-76.566787629681,49.630042513223
2016,WV,West Virginia,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,Yes,%,Prevalence,2.3361399309803264,5.651154030541539,12.586246393331047,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-78.810012723073 49.566124537139),-78.810012723073,49.566124537139
2016,WV,West Virginia,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.52720864451838,4.477336814478207,10.094851437314311,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-76.446791036186 53.358467880957),-76.446791036186,53.358467880957
2016,WI,Wisconsin,Chronic Conditions,Ever had chronic obstructive pulmonary disease (COPD) among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.9338568698359038,4.672828834461906,11.427901203267728,Disability Status,Any Disability,Sex,Male,POINT (-84.549847984897 54.639609200066),-84.549847984897,54.639609200066
2016,WY,Wyoming,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Prevalence,4.61015772749913,6.60934924316738,12.014682089396313,Disability Status,No Disability,Age Group,18-44,POINT (-83.721893888859 41.172828600801),-83.721893888859,41.172828600801
2016,WY,Wyoming,Chronic Conditions,Ever had diabetes among adults 18 years of age or older,No,%,Prevalence,4.532599493153256,7.094234845924755,11.531541113576042,Disability Status,No Disability,Age Group,45-64,POINT (-85.262011073506 50.515887761446),-85.262011073506,50.515887761446
2016,WI,Wisconsin,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,2+ Providers,%,Age-adjusted Prevalence,3.912993266849594,6.357265269489964,13.22354347480369,Disability Type,Vision Disability,Sex,Female,POINT (-80.488634697721 56.045090421677),-80.488634697721,56.045090421677
2016,WY,Wyoming,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.8133070324889884,6.016157159698354,10.18039933305852,Disability Type,Mobility Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-90.850946034323 52.478654931852),-90.850946034323,52.478654931852
2016,WV,West Virginia,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,Yes,%,Prevalence,4.252607815319496,5.831661536506597,13.33272317313127,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-69.142747832116 61.366933894148),-69.142747832116,61.366933894148
2016,WV,West Virginia,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,3.126760535960395,6.142037405587356,11.434012119327251,Disability Status,No Disability,Sex,Female,POINT (-86.274906177854 48.949564036238),-86.274906177854,48.949564036238
2016,WY,Wyoming,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Prevalence,3.835141961092188,5.267858159063328,9.711297461543568,Disability Status,Any Disability,Age Group,45-64,POINT (-83.380106280557 62.197457136614),-83.380106280557,62.197457136614
2016,WI,Wisconsin,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,4.063885354737392,5.869296913133774,12.453233459486087,Disability Type,Mobility Disability,Sex,Male,POINT (-81.317095639219 55.909020680109),-81.317095639219,55.909020680109
2016,WV,West Virginia,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Age-adjusted Prevalence,3.0155349008501706,5.225746673713202,10.443396137193783,Disability Type,Hearing Disability,Age Group,20-44,POINT (-90.987576909077 55.835046231616),-90.987576909077,55.835046231616
2016,WY,Wyoming,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,Yes,%,Prevalence,3.8022081394209395,3.6375861597263857,9.309189736018352,Disability Status,No Disability,Age Group,18-44,POINT (-85.191956359186 42.880281682821),-85.191956359186,42.880281682821
2016,WY,Wyoming,Barriers & Costs of Health Care,Could not see a doctor due to cost in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.52720864451838,7.116394144093465,11.9359488536462,Disability Status,No Disability,Sex,Male,POINT (-76.691217910154 55.572755222622),-76.691217910154,55.572755222622
2016,WY,Wyoming,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,7-9 Hours,%,Prevalence,4.380775852772229,6.666956792429207,10.563388139302438,Disability Status,No Disability,Age Group,65+,POINT (-79.566548772903 43.186683479008),-79.566548772903,43.186683479008
2016,WY,Wyoming,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,Yes,%,Prevalence,2.0014800002101243,3.8066624897703196,9.268609280100158,Disability Status,No Disability,Age Group,18-44,POINT (-78.718935127149 59.220442280162),-78.718935127149,59.220442280162
2016,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,3.3201937088912716,6.742366530368943,12.941730512507524,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-83.094443077148 50.609123356963),-83.094443077148,50.609123356963
2016,WV,West Virginia,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.475067230228611,3.295836866004329,8.664405571096625,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-70.562702375389 47.438574321736),-70.562702375389,47.438574321736
2016,WV,West Virginia,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Normal Weight,%,Prevalence,3.4719664525503626,5.730099782973574,10.68384400716945,Disability Status,No Disability,Age Group,65+,POINT (-81.835842508792 45.709254176642),-81.835842508792,45.709254176642
2016,WY,Wyoming,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,4.1530014628369685,7.008284184161979,12.47788728632031,Disability Type,Independent Living Disability,Sex,Male,POINT (-92.276200260261 42.627085657748),-92.276200260261,42.627085657748
2016,WI,Wisconsin,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.33990170837321,7.9748769005588755,14.732731656912733,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-86.216426306611 51.435990767362),-86.216426306611,51.435990767362
2016,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,3.8022081394209395,6.29156913955832,12.899222326086994,Disability Status,Any Disability,Sex,Female,POINT (-70.116837770808 43.353161182888),-70.116837770808,43.353161182888
