Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2016,MD,Maryland,Chronic Conditions,Current asthma among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,7.6,606.0,134965.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-86.123126090836 48.028061450832),-86.123126090836,48.028061450832
2016,NE,Nebraska,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,28.0,394.0,28916.0,Disability Type,Mobility Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-87.570602452261 42.105567583397),-87.570602452261,42.105567583397
2016,MT,Montana,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,50.54459245646635,666.3538379150893,653358.5568003005,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-86.049133259078 47.331497033464),-86.049133259078,47.331497033464
2016,MN,Minnesota,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Normal Weight,%,Prevalence,29.3,1365.0,302525.0,Disability Status,No Disability,Age Group,45-64,POINT (-73.850589462163 40.513519504429),-73.850589462163,40.513519504429
2016,NE,Nebraska,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,No,%,Age-adjusted Prevalence,55.6,1821.0,122911.0,Disability Status,Any Disability,Age Group,65+,POINT (-77.828698043665 51.841034599437),-77.828698043665,51.841034599437
2016,MS,Mississippi,Prevention & Screenings,Up-to-date colorectal cancer screening among adults 50 to 75 years of age,Yes,%,Prevalence,66.2,421.0,148077.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-91.924304916145 64.098610830523),-91.924304916145,64.098610830523
2016,MD,Maryland,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Age-adjusted Prevalence,58.8,263.0,68404.0,Disability Type,Vision Disability,Sex,Male,POINT (-83.411395017798 63.025255727641),-83.411395017798,63.025255727641
2016,NE,Nebraska,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,17.2,35.0,2441.0,Disability Type,Mobility Disability,Sex,Female,POINT (-77.678096072463 50.219295301573),-77.678096072463,50.219295301573
2016,MO,Missouri,General Health Conditions,Ever had heart disease among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.126618609627975,445.40848525843177,488911.0832973008,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-72.212145482227 46.481750344815),-72.212145482227,46.481750344815
2016,MS,Mississippi,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,80.3557450898631,1127.520754025416,514120.55262236064,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-76.760043222143 56.284550624187),-76.760043222143,56.284550624187
2016,MI,Michigan,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Obese,%,Age-adjusted Prevalence,34.8,270.0,217719.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.313860951626 56.950120560986),-75.313860951626,56.950120560986
2016,MI,Michigan,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,25.8,1902.0,1083402.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-83.856615294394 61.473233164373),-83.856615294394,61.473233164373
2016,MO,Missouri,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,56.5,1002.0,438872.0,Disability Status,Any Disability,Sex,Female,POINT (-85.205082353150 47.623532520047),-85.20508235315,47.623532520047
2016,MO,Missouri,Demographics,Employment status among adults 18 years of age or older,Unable to Work,%,Age-adjusted Prevalence,23.5,115.0,60743.0,Disability Type,Vision Disability,Age Group,36-50,POINT (-92.981144526279 47.926839048454),-92.981144526279,47.926839048454
2016,MT,Montana,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,35.7,92.0,6859.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-76.541823185707 51.611926461647),-76.541823185707,51.611926461647
2016,NV,Nevada,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Prevalence,28.8,135.0,69600.0,Disability Status,Any Disability,Age Group,45-64,POINT (-75.928870984147 45.146011695583),-75.928870984147,45.146011695583
2016,MD,Maryland,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,5.2,34.0,18169.0,Disability Type,Vision Disability,Race/Ethnicity,Hispanic,POINT (-73.129695868693 64.045124583154),-73.129695868693,64.045124583154
2016,MO,Missouri,Chronic Conditions,Ever had cancer (excluding skin cancer) among adults 18 years of age or older,No,%,Age-adjusted Prevalence,95.5,174.0,105873.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-77.562873752105 59.840008768801),-77.562873752105,59.840008768801
2016,MT,Montana,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,97.99474549712681,325.36646430550553,435800.79028571624,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.972440270309 54.666800252180),-86.972440270309,54.66680025218
2016,MN,Minnesota,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,1-6 Hours,%,Age-adjusted Prevalence,27.1,3136.0,860922.0,Disability Status,No Disability,Sex,Female,POINT (-82.471219365455 49.532867422415),-82.471219365455,49.532867422415
2016,MA,Massachusetts,General Health Conditions,Ever had heart disease among adults 18 years of age or older,No,%,Age-adjusted Prevalence,95.4,390.0,327118.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-87.383492590676 56.640904651140),-87.383492590676,56.64090465114
2016,MO,Missouri,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,36.2,952.0,473871.0,Disability Status,Any Disability,Sex,Male,POINT (-88.328981087755 50.199022637280),-88.328981087755,50.19902263728
2016,MS,Mississippi,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,20.0,190.0,106825.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-84.229407454603 44.371881081852),-84.229407454603,44.371881081852
2016,MO,Missouri,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Underweight,%,Age-adjusted Prevalence,60.807878585093334,471.6876004617918,313366.7583474164,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-90.665565880648 63.485008590025),-90.665565880648,63.485008590025
2016,MT,Montana,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,10+ Hours,%,Age-adjusted Prevalence,7.1,96.0,10404.0,Disability Type,Mobility Disability,Sex,Female,POINT (-91.448791864599 43.685208461400),-91.448791864599,43.6852084614
2016,MS,Mississippi,Health Risks & Behaviors,Body mass index category among adults 18 years of age or older,Underweight,%,Age-adjusted Prevalence,1.4,39.0,18917.0,Disability Status,No Disability,Age Group,51-65,POINT (-79.929343972156 63.713278782475),-79.929343972156,63.713278782475
2016,MN,Minnesota,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,Yes,%,Prevalence,7.4,102.0,22700.0,Disability Status,Any Disability,Age Group,45-64,POINT (-73.825814407409 57.949984878977),-73.825814407409,57.949984878977
2016,MO,Missouri,Chronic Conditions,Ever had arthritis among adults 18 years of age or older,No,%,Prevalence,35.6,264.0,174512.0,Disability Status,Any Disability,Age Group,45-64,POINT (-72.162680003013 64.566314182988),-72.162680003013,64.566314182988
2016,MT,Montana,Demographics,Education level among adults 18 years of age or older,Some High School or Less,%,Age-adjusted Prevalence,9.4,28.0,3961.0,Disability Type,Self-care Disability,Age Group,45-64,POINT (-85.714718986075 45.267925776913),-85.714718986075,45.267925776913
2016,MN,Minnesota,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,3.8,511.0,91812.0,Disability Type,Hearing Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-85.901801362548 44.725526989807),-85.901801362548,44.725526989807
2016,MI,Michigan,Health Risks & Behaviors,Attempted to quit smoking in the past 12 months among adults 18 years of age or older who are current every day smokers,Yes,%,Age-adjusted Prevalence,46.8,175.0,159023.0,Disability Status,No Disability,Sex,Male,POINT (-81.060227928834 50.547443011512),-81.060227928834,50.547443011512
2016,NE,Nebraska,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,13.0,513.0,86473.0,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-76.014590059993 57.378491225136),-76.014590059993,57.378491225136
2016,MO,Missouri,Demographics,Income level among adults 18 years of age or older,"$35,000 to <$50,000",%,Age-adjusted Prevalence,13.1,85.0,58084.0,Disability Type,Cognitive Disability,Race/Ethnicity,Hispanic,POINT (-77.515241217749 57.579355041462),-77.515241217749,57.579355041462
2016,NE,Nebraska,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,50.66787199873982,1148.325096106012,379688.81050363596,Disability Type,Cognitive Disability,Age Group,25-44,POINT (-71.708156020383 42.265748932589),-71.708156020383,42.265748932589
2016,MA,Massachusetts,General Health Conditions,Fair or poor self-rated health among adults 18 years of age or older,No,%,Age-adjusted Prevalence,46.2,538.0,268404.0,Disability Type,Mobility Disability,Age Group,25-44,POINT (-80.644883247383 51.606183755602),-80.644883247383,51.606183755602
2016,MA,Massachusetts,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,No,%,Age-adjusted Prevalence,65.2,164.0,139791.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-89.656754193108 61.315939775209),-89.656754193108,61.315939775209
2016,MA,Massachusetts,Chronic Conditions,Ever had cancer (excluding skin cancer) among adults 18 years of age or older,No,%,Prevalence,88.8,701.0,368713.0,Disability Status,Any Disability,Age Group,45-64,POINT (-68.994232287758 58.407203601632),-68.994232287758,58.407203601632
2016,MI,Michigan,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,51.4,114.0,52284.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-90.037426654320 41.372296552191),-90.03742665432,41.372296552191
2016,MA,Massachusetts,General Health Conditions,Average hours of sleep in a 24-hour period among adults 18 years of age or older,1-6 Hours,%,Age-adjusted Prevalence,55.6,528.0,277194.0,Disability Type,Mobility Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-83.072472923524 48.532051730921),-83.072472923524,48.532051730921
2016,MD,Maryland,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,76.9,5575.0,1206926.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.704082702310 53.190096931188),-75.70408270231,53.190096931188
2016,MI,Michigan,General Health Conditions,Fallen in the past 12 months among adults 45 years of age or older,No,%,Age-adjusted Prevalence,51.5,225.0,127294.0,Disability Type,Vision Disability,Age Group,18-44,POINT (-91.399768956747 39.924781528294),-91.399768956747,39.924781528294
2016,MA,Massachusetts,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Prevalence,16.7,134.0,67022.0,Disability Status,Any Disability,Age Group,65+,POINT (-78.190569267692 59.645056883104),-78.190569267692,59.645056883104
2016,MD,Maryland,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,51.5,229.0,141022.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-74.451665385331 41.023904511883),-74.451665385331,41.023904511883
2016,NE,Nebraska,Prevention & Screenings,Had a flu vaccine in the past 12 months among adults 18 years of age or older,Yes,%,Prevalence,63.7,1337.0,72964.0,Disability Status,Any Disability,Age Group,65+,POINT (-81.921148721606 40.780510679908),-81.921148721606,40.780510679908
2016,NE,Nebraska,Chronic Conditions,Ever had a stroke among adults 18 years of age or older,No,%,Age-adjusted Prevalence,98.5,9647.0,896993.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-73.593441950743 53.413537703103),-73.593441950743,53.413537703103
2016,MO,Missouri,Barriers & Costs of Health Care,Personal doctor or health care provider among adults 18 years of age or older,Yes,%,Prevalence,13.8,100.0,68258.0,Disability Status,Any Disability,Age Group,45-64,POINT (-87.471208032727 60.043405367459),-87.471208032727,60.043405367459
2016,MS,Mississippi,Mental & Emotional Health,Ever had depression among adults 18 years of age or older,No,%,Prevalence,54.2,462.0,162281.0,Disability Status,Any Disability,Age Group,45-64,POINT (-72.645005176051 42.584854622984),-72.645005176051,42.584854622984
2016,MA,Massachusetts,General Health Conditions,Physically unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Prevalence,25.8,541.0,489988.0,Disability Status,No Disability,Age Group,18-44,POINT (-82.470136700999 62.489593279945),-82.470136700999,62.489593279945
2016,NE,Nebraska,Chronic Conditions,Current asthma among adults 18 years of age or older,Yes,%,Prevalence,10.2,215.0,11658.0,Disability Status,Any Disability,Age Group,65+,POINT (-74.738314323644 46.288236970035),-74.738314323644,46.288236970035
2016,NE,Nebraska,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,1-13 Days,%,Prevalence,19.4,776.0,68606.0,Disability Status,No Disability,Age Group,45-64,POINT (-78.090071274794 59.665557465895),-78.090071274794,59.665557465895
2016,MI,Michigan,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,95.1,924.0,510000.0,Disability Type,Hearing Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-79.397936789581 49.808636133793),-79.397936789581,49.808636133793
2016,MA,Massachusetts,Mental & Emotional Health,Mentally unhealthy days in the past 30 days among adults 18 years of age or older,14+ Days,%,Age-adjusted Prevalence,27.4,89.0,53743.0,Disability Type,Hearing Disability,Sex,Female,POINT (-89.224855951422 56.742778572775),-89.224855951422,56.742778572775
